237 238 1 0 320       0.00000       0.00000
239 240 1 0 320       0.00000       0.00000
241 242 1 0 320       0.00000       0.00000
243 244 1 0 320       0.00000       0.00000
245 246 1 0 320       0.00000       0.00000
247 248 1 0 320       0.00000       0.00000
249 250 1 0 320       0.00000       0.00000
251 252 1 0 320       0.00000       0.00000
253 254 1 0 320       0.00000       0.00000
255 256 1 0 320       0.00000       0.00000
257 258 1 0 320       0.00000       0.00000
259 260 1 0 320       0.00000       0.00000
261 262 1 0 320       0.00000       0.00000
263 264 1 0 320       0.00000       0.00000
265 266 1 0 320       0.00000       0.00000
267 268 1 0 320       0.00000       0.00000
269 270 1 0 320       0.00000       0.00000
271 272 1 0 320       0.00000       0.00000
273 274 1 0 320       0.00000       0.00000
275 276 1 0 320       0.00000       0.00000
277 278 1 0 320       0.00000       0.00000
279 280 1 0 320       0.00000       0.00000
281 282 1 0 320       0.00000       0.00000
283 284 1 0 320       0.00000       0.00000
285 286 1 0 320       0.00000       0.00000
287 288 1 0 320       0.00000       0.00000
289 290 1 0 320       0.00000       0.00000
291 292 1 0 320       0.00000       0.00000
293 294 1 0 320       0.00000       0.00000
295 296 1 0 320       0.00000       0.00000
297 298 1 0 320       0.00000       0.00000
299 300 1 0 320       0.00000       0.00000
301 302 1 0 320       0.00000       0.00000
303 304 1 0 320       0.00000       0.00000
305 306 1 0 320       0.00000       0.00000
307 308 1 0 320       0.00000       0.00000
309 310 1 0 320       0.00000       0.00000
311 312 1 0 320       0.00000       0.00000
313 314 1 0 320       0.00000       0.00000
315 316 1 0 320       0.00000       0.00000
317 318 1 0 320       0.00000       0.00000
319 320 1 0 320       0.00000       0.00000
